fragility_id,description,unit_qty,unit,name,name_short,group,author,is_official_p58,system_id,subsystem_id,service_location,structural_system,structural_system_alt,structural_series_id
B1033.071c,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, Chevron Brace, Brace w > 100 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.072a,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, Single Diagonal Brace, Brace w < 40 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.072b,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, Single Diagonal Brace, 41 PLF < w < 99 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.072c,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, Single Diagonal Brace, Brace w > 100 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.073a,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, X Brace, Brace w < 40 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.073b,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, X Brace, Brace 41 PLF < w < 99 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.073c,"Costing on a per bay basis, equivalent to current AISC R=3.  Braces may be HSS, WF, or Angle.  Costing does not include fireproofing removal or reapplication cost.",1,each,"Braced frame, design for factored loads, no additional seismic detailing, X Brace, Brace w > 100 PLF",Non-Seismic Brace,structural,Not Given,True,1,0,NA,5,0,1
B1033.101a,None,1,each,"Steel Buckling Restrained Brace (BRB), Chevron Brace, Weight of brace < 40 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.101b,None,1,each,"Steel Buckling Restrained Brace (BRB), Chevron brace, Weight of brace > 41 plf and < 99 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.101c,None,1,each,"Steel Buckling Restrained Brace (BRB), Chevron Brace, Weight of brace > 100 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.111a,None,1,each,"Steel Buckling Restrained Brace (BRB), Single Diagonal Brace, Weight of brace < 40 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.111b,None,1,each,"Steel Buckling Restrained Brace (BRB), Single Diagonal brace, Weight of brace > 41 plf and < 99 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.111c,None,1,each,"Steel Buckling Restrained Brace (BRB), Single Diagonal Brace, Weight of brace > 100 plf.",Steel Buckling Restrained Brace,structural,John Wallace,True,1,0,NA,5,0,1
B1033.211a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.211b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.211c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.211d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.212a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.212b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.212c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.212d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.213a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.213b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.213c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.213d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 20ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 20ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.214a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.214b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.214c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.214d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 20ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.215a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 16ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.215b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 16ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.215c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 16ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.215d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 16ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.216a,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 5in^2, Story Height = 14ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.216b,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 10in^2, Story Height = 14ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.216c,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 20in^2, Story Height = 14ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.216d,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 30ft.",1,bay,"CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 30ft.","CoreBrace Buckling Restrained Brace (BRB), Diagonal Brace, Bolted Connection, Steel Core Area = 30in^2, Story Height = 14ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
